Recording timestamp,Project name,Export date,Participant name,Recording name,Recording date,Event,Event value
131928,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1048_DFA_ANG_XX
131928,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
133786,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Clear
133844,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
133844,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1060_DFA_NEU_XX
136277,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1060_DFA_NEU_XX
136277,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
138442,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Next
138510,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
138510,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1003_DFA_DIS_XX
141876,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1003_DFA_DIS_XX
141876,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
143867,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Clear
143926,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
143926,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1003_DFA_FEA_XX
147126,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1003_DFA_FEA_XX
147126,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
151356,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Right
151425,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
151425,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1013_DFA_ANG_XX
154292,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1013_DFA_ANG_XX
154292,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
160660,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Down
160724,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
160724,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1048_DFA_FEA_XX
163640,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1048_DFA_FEA_XX
163640,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
166089,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Clear
166157,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
166157,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1056_ITH_HAP_XX
168889,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1056_ITH_HAP_XX
168889,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
169940,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,End
170006,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
170006,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1060_DFA_ANG_XX
172356,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1060_DFA_ANG_XX
172356,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
177711,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Clear
177772,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
177772,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1048_DFA_SAD_XX
180038,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1048_DFA_SAD_XX
180038,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
182956,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Left
183021,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
183021,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1060_ITH_NEU_XX
185921,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1060_ITH_NEU_XX
185921,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
189013,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Left
189070,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
189070,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1091_ITH_SAD_XX
192220,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1091_ITH_SAD_XX
192220,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
193494,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Left
193553,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
193553,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1001_ITH_HAP_XX
196153,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1001_ITH_HAP_XX
196153,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
196950,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,End
197003,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
197003,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1060_ITH_FEA_XX
200036,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1060_ITH_FEA_XX
200036,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
202870,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Next
202935,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
202935,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1003_DFA_ANG_XX
206201,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1003_DFA_ANG_XX
206201,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
219532,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Next
219600,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
219600,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1031_DFA_SAD_XX
222566,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1031_DFA_SAD_XX
222566,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
224359,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Left
224416,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
224416,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1048_DFA_NEU_XX
226799,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1048_DFA_NEU_XX
226799,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
228303,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Next
228365,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
228365,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1060_ITH_HAP_XX
231165,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1060_ITH_HAP_XX
231165,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
231996,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,End
232065,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
232065,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1060_DFA_DIS_XX
234098,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1060_DFA_DIS_XX
234098,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
235456,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Clear
235514,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
235514,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1001_ITH_DIS_XX
237814,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1001_ITH_DIS_XX
237814,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
238437,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Clear
238497,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
238497,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1060_DFA_FEA_XX
240863,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1060_DFA_FEA_XX
240863,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
243803,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Next
243863,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
243863,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1001_ITH_ANG_XX
246363,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1001_ITH_ANG_XX
246363,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
248357,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Next
248413,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
248413,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1072_DFA_SAD_XX
250712,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1072_DFA_SAD_XX
250712,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
256845,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Next
256911,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
256911,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1060_DFA_SAD_XX
259394,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1060_DFA_SAD_XX
259394,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
260320,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Next
260378,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
260378,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1091_ITH_FEA_XX
263177,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1091_ITH_FEA_XX
263177,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
265558,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Right
265627,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
265627,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1072_DFA_DIS_XX
268593,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1072_DFA_DIS_XX
268593,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
271040,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Left
271093,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
271093,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1031_DFA_ANG_XX
273393,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1031_DFA_ANG_XX
273393,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
273686,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Next
273743,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
273743,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1031_DFA_FEA_XX
276009,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1031_DFA_FEA_XX
276009,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
280296,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Clear
280358,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
280358,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1072_DFA_ANG_XX
283558,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1072_DFA_ANG_XX
283558,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
284898,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,KeyboardEvent,Down
284958,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusEnd,Question Slide
284958,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusStart,1031_DFA_HAP_XX
287491,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,VideoStimulusEnd,1031_DFA_HAP_XX
287491,EyeTrackingExperiment,07/26/2019 14:06:42,Participant1,RandomMuted1,07/26/2019 13:09:15,ImageStimulusStart,Question Slide
