Recording timestamp,Project name,Export date,Participant name,Recording name,Recording date,Event,Event value
74094,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
74094,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_DFA_SAD_XX
77444,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_DFA_SAD_XX
77444,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
80258,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Clear
80293,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
80293,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,ExperimentSlide
83326,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,ExperimentSlide
83326,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_DFA_ANG_XX
85726,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_DFA_ANG_XX
85726,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
88127,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Down
88192,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
88192,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_DFA_DIS_XX
90675,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_DFA_DIS_XX
90675,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
93869,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Clear
93925,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
93925,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_DFA_FEA_XX
96258,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_DFA_FEA_XX
96258,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
105861,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,End
105923,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
105923,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_DFA_HAP_XX
108390,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_DFA_HAP_XX
108390,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
109889,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,End
109956,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
109956,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_DFA_NEU_XX
112139,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_DFA_NEU_XX
112139,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
115495,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Left
115555,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
115555,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_DFA_SAD_XX
117739,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_DFA_SAD_XX
117739,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
118355,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Left
118405,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
118405,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_ITH_ANG_XX
120938,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_ITH_ANG_XX
120938,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
127107,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Left
127171,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
127171,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_ITH_DIS_XX
129920,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_ITH_DIS_XX
129920,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
131155,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Clear
131220,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
131220,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_ITH_FEA_XX
133470,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_ITH_FEA_XX
133470,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
136092,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Clear
136153,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
136153,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_ITH_HAP_XX
138769,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_ITH_HAP_XX
138769,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
140579,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,End
140636,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
140636,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_ITH_NEU_XX
143418,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_ITH_NEU_XX
143418,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
144568,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Next
144635,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
144635,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1001_ITH_SAD_XX
147151,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1001_ITH_SAD_XX
147151,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
150079,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Next
150151,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
150151,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_DFA_ANG_XX
153434,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_DFA_ANG_XX
153434,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
159536,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,End
159600,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
159600,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_DFA_DIS_XX
163433,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_DFA_DIS_XX
163433,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
166245,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Clear
166299,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
166299,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_DFA_FEA_XX
169532,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_DFA_FEA_XX
169532,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
171237,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Right
171298,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
171298,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_DFA_HAP_XX
174748,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_DFA_HAP_XX
174748,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
177567,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,End
177631,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
177631,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_DFA_NEU_XX
181014,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_DFA_NEU_XX
181014,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
188045,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Next
188113,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
188113,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_DFA_SAD_XX
191896,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_DFA_SAD_XX
191896,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
198355,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Left
198428,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
198428,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_ITH_ANG_XX
202677,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_ITH_ANG_XX
202677,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
211268,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Next
211326,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
211326,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_ITH_DIS_XX
215942,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_ITH_DIS_XX
215942,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
218126,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Clear
218192,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
218192,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_ITH_FEA_XX
221875,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_ITH_FEA_XX
221875,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
222725,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Next
222792,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
222792,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_ITH_HAP_XX
226091,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_ITH_HAP_XX
226091,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
227346,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,End
227408,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
227408,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_ITH_NEU_XX
231590,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusEnd,1003_ITH_NEU_XX
231590,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusStart,Question Slide
237944,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,KeyboardEvent,Down
238023,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,ImageStimulusEnd,Question Slide
238023,EyeTrackingExperiment,07/26/2019 14:10:15,Participant1,SequentialMuted1,07/23/2019 15:21:14,VideoStimulusStart,1003_ITH_SAD_XX
