AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper,class
0.0,0.0,0.0,1.6754372608376804,0.038022826352662464,1.5922813695811597,0.0,0.0,0.0,0.0,0.0,0.0,0.017490500122224723,0.0,1.9312927827574908,1.9487832828797156,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.6943387305487736,0.0,0.0,0.0,0.05527751758754961,0.0566571509271432,0.07243260925265123,0.8238407898108152,1.6414367277767343,0.8919346685146928,Positive
0.0,0.0,0.0,0.0,0.0,2.2034032386138853,0.220127953289322,0.0,0.0,0.0,0.0,0.0,0.440255906578644,0.220127953289322,2.0361258295049938,2.258551632541291,Positive
0.05284194833571156,0.0,0.0,0.09847817644382609,0.0,1.924660807795139,0.1899523314366914,0.0,0.0,0.0,0.0,0.0,0.5864686427311644,0.1899523314366914,1.7851485179516269,2.1840667359886323,Positive
0.0,0.0,0.007924917342233218,0.0,0.0,0.9276225247973301,0.8308307203677187,0.010038228633495405,0.8366423264186896,0.010038228633495405,0.0,0.017170654241505212,0.5435105881152918,1.96762252479733,1.8633959022148057,0.43901980162135956,Positive
1.085397564052299,0.0,1.0362168696623084,0.0,0.5372921514093213,0.3583825440972161,0.1545963915713481,0.0,0.0,0.0,0.0,0.0,1.4859427603962465,0.3583825440972161,0.20378615252586796,1.3313463688248983,Positive
0.0,0.0,0.02242403358055568,0.06286508022436865,0.0,0.39044104664381296,0.8571904813462119,0.08980725746338379,0.0,0.08980725746338379,0.07184580597070703,0.08980725746338379,0.0,0.9612675783608584,1.4077687089560604,0.44650113059520213,Positive
0.0,0.0,0.0,0.027041177961851265,0.0,0.12819725480254326,0.08,0.0,0.0,0.0,0.0,0.0,0.10656431243306225,0.21,0.09013725987283755,0.05227961072624576,Positive
0.2091643657118737,0.0,0.2091643657118737,0.0,0.4563586160986335,0.42738793246917706,0.0,0.0,0.0,0.0,0.0,0.0,1.5134477018189494,0.4500442587079866,0.41458218285593684,1.478478154798178,Positive
0.1347748578458879,0.0,0.22462476307647986,1.03768761846176,0.0,0.5016619708708051,0.05778768164136544,0.0,0.0,0.0,0.0,0.0,0.3326626026668587,0.5594496525121705,1.8298999368203948,1.5956253948725334,Positive
0.0,0.0,0.0,0.47423575347612196,0.0,2.645764246523878,0.0,0.0,0.0,0.0,0.0,0.0,0.5146740987598273,2.59633886027809,2.4983056986095513,0.47423575347612196,Positive
0.0,0.0,0.03541227838149129,0.32132673988432053,0.08702414658971425,0.011469304046271778,0.0,0.0,0.0,0.02064474728328919,0.0,0.0,0.6065219634683764,0.02064474728328919,1.1059144615028291,1.6929386080925435,Positive
0.0,0.0,0.08881104498286833,0.39757830276860007,0.08881104498286833,0.6955506903114292,0.37101380622858543,0.0,0.0,0.08326035467143905,0.0943617352942976,0.1188548321800049,0.3378410259514195,0.6755069031142927,0.726739645328561,0.7088548321800049,Positive
0.0,0.0,0.0,0.33,0.0,0.2806725972186897,0.0,0.0,0.9851117388620416,1.115306285174823,1.1824213499872829,0.2696564685378298,0.18288493518754023,1.2830939472059724,1.8614196870120736,0.8664424675937701,Positive
0.4056302170516377,0.0,0.4056302170516377,1.3994564522505226,0.4056302170516377,1.922195591950453,0.0,0.0,0.0,0.0,0.0,0.0,1.326738713503136,0.3913695698499652,1.3612176321981881,2.287956345701324,Positive
0.08494166865083813,0.0,0.0,0.14944404223343938,0.0,2.438421433673584,0.0,0.0,0.0,0.0,0.0,0.0,0.08494166865083813,2.438421433673584,2.635058331349162,0.28157856632641626,Positive
0.0,0.0,0.0,0.2715737456865644,0.0,2.0913115693690743,0.0,0.0,0.0,0.0,0.0,0.0,1.5728526003310876,0.0,0.6919999541478918,2.2630820619240266,Positive
0.6260534290011566,0.0,0.05222549384437447,0.68863504473286,0.6260534290011566,0.7852522083449528,0.6690504845412195,0.2086647036933753,0.2086647036933753,0.2086647036933753,0.0,0.2086647036933753,0.0,1.0148071095760778,2.4339465709988435,1.4191394614227655,Positive
0.0,0.0,0.04556206587859185,0.017282162919465882,0.805860048520437,0.06755754595791208,0.3019954800793202,0.0,0.2360090398413596,0.0,0.0,0.0,1.7795756256406312,0.3271331715985433,0.43471331715985434,1.8855846654819908,Positive
0.0,0.0,0.0,0.0,0.0,1.1265107022899485,1.6747747073212134,0.0,0.0,0.0,0.027822073559981342,0.0,1.9486915133587308,1.9486915133587308,0.6847920150937938,0.6847920150937938,Positive
0.0,0.0,0.11384918015002808,3.139226229774958,0.0,2.07030892725525,0.0,0.0,0.13914899796114544,0.0,0.13914899796114544,0.0,3.339129326985963,0.37802695853048845,0.3921471760723189,3.442824043508366,Positive
0.0,0.0,0.1566614652905874,2.807911238167508,0.054456580988629405,1.347406829476732,0.02204194944777857,0.0,0.19147512424405128,0.0,0.19147512424405128,0.0,2.861638059098231,0.21351707369182985,0.6653804841571912,3.427942446423984,Positive
0.0,0.0,0.0,0.02757225736612108,0.0,0.31375720825864717,1.4532369901785052,0.019421941071031346,0.019421941071031346,0.019421941071031346,0.7017918428560836,0.019421941071031346,0.1562427917413528,1.4945086149544466,1.4945086149544466,0.4319653654025636,Positive
0.0874147788290262,0.0,0.0,0.0,0.0,2.5048782554700373,0.0,0.0,0.0,0.0,0.0,0.0,0.0874147788290262,2.5687317383205057,2.5687317383205057,0.0874147788290262,Positive
0.06106711416171033,0.0,0.0,0.34955992299814,0.0,2.591276126548327,0.0,0.0,0.0,0.0,0.0,0.0,0.43317929025650453,2.591276126548327,2.3093729628401496,0.15127612654832712,Positive
0.0,0.0,0.0,0.0,0.0,0.2615584552459458,2.2830514039736567,0.0,0.08084420717229657,0.0,0.0,0.08084420717229657,2.5392202454081154,2.4716878873756816,0.0431169104918915,0.1106492685243255,Positive
0.21293557227475984,0.0,0.21293557227475984,1.1796849668641105,0.0,0.5809450994076681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5809450994076681,1.9735656385465385,1.3926205391388704,Positive
0.10735977804261727,0.0,0.29680015133457915,0.0,0.23423951572934676,0.5838403228471021,0.0,0.0,0.0,0.0,0.0,0.0,1.422959828487477,0.4712001008897194,0.5377602320463547,1.4895199596441122,Positive
0.005568336613686047,0.0,0.0,0.3648859434771379,0.0,2.234318579863764,0.0,0.0,0.0,0.0,0.0,0.0,0.005568336613686047,2.234318579863764,2.714431663386314,0.4856814201362359,Positive
0.0,0.0,0.0,0.18994437486930849,0.0,0.8839666249215852,0.31577901389179314,0.0,0.0,0.0,0.0,0.0,0.027436409703344558,1.284320354136172,1.254773451378724,0.0,Positive
0.4349079501180529,0.0,0.4349079501180529,1.3849079501180528,0.4349079501180529,1.8817621299831517,0.01194622974704581,0.0,0.0,0.0,0.0,0.0,1.3992285235750552,0.37282729473862164,1.2802936883305254,2.2974415565261492,Positive
0.0,0.0,0.0,0.0,0.0,0.03157771522459707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157771522459707,2.4522555510874713,2.4195500603191387,Positive
0.17667222711801406,0.0,0.0,0.5754333146403099,0.08271665732015498,1.3621222231123662,0.03348055177244369,0.0,0.0,0.0,0.0,0.0,1.0845166412975633,0.03348055177244369,1.4598639024635844,2.5208999919887045,Positive
0.0,0.0,0.0,0.0,0.0,0.7180585272564837,0.22597073637175819,0.4025464137622517,0.15582441823054904,0.4025464137622517,0.0,0.0,1.115741424932995,1.0349268409293955,0.7050731590706046,0.84432189991066,Positive
0.0,0.0,0.0,0.04016324563614432,0.10393470174554227,0.33024486845421647,0.5951918537820082,0.02142039767261031,0.37945304679983916,0.04819589476337316,0.04819589476337316,0.02142039767261031,0.05087344447244946,0.9321305965089155,1.1226775497090764,0.2414203976726103,Positive
0.0,0.0,0.0,0.0,0.0,0.6134283507574698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8737082422757783,2.8737082422757783,Positive
0.0,0.0,0.0,0.4579514669712639,0.0,1.1828353535122815,0.1183362193032591,0.0,0.0,0.0,0.0,0.0,0.05127902836474561,1.238058922520469,1.4068873497049286,0.2240519961926471,Positive
0.33460062741127866,0.0,0.0,0.06361222550756557,0.771052349788172,1.2351457679779918,1.1514956111251722,0.0,0.0,0.0,0.0,0.0,1.937224451015131,1.334233228764787,0.8660203758459426,1.4690115980962868,Positive
0.0,0.0,0.0,0.3041771139310586,0.0,0.6448119492409444,0.31848226151694337,0.13772205903435392,0.5212670041376491,0.4240490802762325,0.4240490802762325,0.2518965064832902,0.3618991729654125,1.0954441180687078,1.1413923713103529,0.45240330813834984,Positive
0.0,0.0,0.0,0.15575841242358487,0.0,0.8365306298363201,0.0,0.0,0.0,0.0,0.0,0.0,0.10681190682311346,1.0572752372707546,1.0641147540721687,0.1706177739301882,Positive
0.1360999143461655,0.0,0.0,0.010585946774693641,0.0,2.5699712083187114,0.0,0.0,0.0,0.0,0.0,0.0,0.1360999143461655,2.5699712083187114,2.5839000856538346,0.15002879168128871,Positive
0.0,0.0,0.0,1.3575914165037144,0.0,1.5555441208477252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9444558791522748,1.9444558791522748,Positive
0.0,0.0,0.0,1.6279315788034365,0.0,0.0,0.3894245615954179,0.0,0.0,0.0,0.14876691770446693,0.0,1.5907398493773197,0.3894245615954179,0.605136592266895,1.6279315788034365,Positive
0.0,0.0,0.13852345959712187,0.19865771622482012,0.13852345959712187,0.4874496890773385,1.1867114188758994,0.0,0.0,0.0,1.1867114188758994,0.0,0.2445638778363327,1.4204697569460425,1.5936240814424447,0.41771820233273504,Positive
0.0,0.0,0.0,0.16199461807788362,0.27897578135047624,0.74475740014291,0.6335040364415873,0.0,0.5569811632725926,0.015754709181851845,0.015754709181851845,0.0,0.03150941836370369,1.34,1.850741254376561,0.5219946180778836,Positive
0.0,0.0,0.0,1.1656636763909027,0.06721417061054728,0.0,0.482043363236091,0.0,0.2592575338466383,0.0,0.0,0.0,0.10421152504063971,0.482043363236091,0.6736858750677328,1.377956636763909,Positive
0.15,0.0,0.13231190192773604,0.07754856462656648,0.810279066891395,0.15891381575898073,0.23910807426524666,0.0,0.0,0.0,0.0,0.0,1.237409031180869,0.32047332539766094,1.0964076553249789,2.016268121879281,Positive
0.0,0.0,0.0,0.07997538203363075,0.0,1.2127027730173416,0.0,0.0,0.0,0.0,0.0,0.0,0.14662153372832304,0.14662153372832304,1.7653563101019447,1.7653563101019447,Positive
0.0,0.0,0.0,0.3597816906692262,0.0,0.053584507120948595,0.0,0.0,0.0,0.0,0.0,0.0,0.03827464794353471,0.0,2.8786760569675884,2.9169507049111236,Positive
0.0,0.0,0.0,0.08348805224669319,0.0,0.40029009796254966,1.3764539281607968,0.0,0.0,0.0,0.8438941893942629,0.0,0.3772662024559361,1.3764539281607968,1.3764539281607968,0.5769761044933863,Positive
0.4288545192447294,0.0,0.37993813464051285,0.33554180769789177,0.41777090384894583,0.4884055095860683,0.3485292403050426,0.0,0.0,0.0,0.0,0.0,0.6882817788670941,0.3485292403050426,0.8084673749455554,1.6638235865649857,Positive
0.0,0.0,0.09406380843594288,0.1604617908613143,0.0,0.9804030263619429,0.5837447662562285,0.0,0.0,0.0,0.4006045395429143,0.0,1.1757934428824572,1.2869437574689142,0.5261377047450285,0.26005876449937143,Positive
0.0,0.0,0.0,0.0,0.10499222887913165,2.17499444919938,0.17500555080062025,0.0,0.0,0.0,0.0,0.0,0.3500111016012405,0.17500555080062025,2.1049811272778913,2.2799866780785116,Positive
0.0,0.0,0.0,0.08881857266223972,0.0,0.7596061908874132,1.3376371453244793,0.05921238177482648,0.9527566637881073,0.2956715390861753,1.1098417884900393,0.25165262254301257,0.8106294067152129,1.9156680997615454,1.5942510748211591,0.526220120384093,Positive
0.7088791429540744,0.0,0.5820270857938716,0.017766799992857674,0.0,0.017766799992857674,0.0,0.0,0.0,0.0,0.0,0.0,2.0964483428183702,0.012690571423469766,0.30654714288265117,2.233605314256125,Positive
0.022150972534066865,0.0,0.19292658912502939,0.02092036294884092,0.3261530479261297,0.02092036294884092,0.8467631642385856,0.19292658912502939,0.258148897142004,0.19292658912502939,0.19292658912502939,0.0,0.239689753363615,1.039689753363615,1.6807652396306483,0.8807652396306485,Positive
0.12701285760561082,0.0,0.049565993211945686,0.30956599321194567,0.0030978745757466054,0.0,1.3424424034249776,0.0,1.3424424034249776,0.0,0.0,0.0,0.5940766203332127,1.3424424034249776,0.32527683045339356,0.6436426135451584,Positive
0.036725296780249855,0.0,0.036725296780249855,0.029380237424199887,0.7881714094571167,0.029380237424199887,0.30203517806814995,0.0,0.21144611267686694,0.0,0.0,0.0,1.6873757565405672,0.30203517806814995,0.5377275372220662,1.9255164688131667,Positive
0.0,0.0,0.0,0.38028086341365785,0.0956137242045042,0.43792996135001816,0.026771842777261176,0.0,0.015298195872720674,0.0,0.0,0.0,0.0,1.3164563144454777,1.8076490979363604,0.4911927834908827,Positive
0.0,0.0,0.0,0.0,0.0,0.2619675880369155,1.5847767945002345,0.0,0.14033977930549044,0.0,0.0,0.14033977930549044,1.8373883972501173,1.9122362795463788,0.07484788229626156,0.0,Positive
0.24088357199609928,0.0,0.2323515866710008,0.9932351586671001,0.04735388933029944,0.7218637835522328,0.0,0.0,0.0,0.0,0.0,0.0,0.2323515866710008,0.7218637835522328,1.800391163558734,1.3031339137884688,Positive
0.0,0.0,0.0,0.09852815445761162,0.0,1.732831498937844,0.0,0.0,0.0,0.0,0.0,0.0,1.2914381878983086,0.0,0.5942472484067659,1.8856854363050746,Positive
0.0,0.0,0.0,0.013214555126145805,0.0,0.1523630932904006,0.9820330084809455,0.0,1.224587393988181,0.0,0.0,0.0,0.2598349575952725,1.3637359321524358,1.1433795975308734,0.030495127214182627,Positive
0.0,0.0,0.0,1.114465109084371,0.08154976945637613,0.0,0.4825553489091563,0.0,0.2741051183655324,0.0,0.0,0.0,0.13032279436697083,0.4825553489091563,0.7172046572782848,1.3774446510908436,Positive
0.0,0.0,0.0,0.0,0.013913248482337137,0.08429791727533677,1.8722494937751748,0.15608675151766288,0.19537121782073244,0.15608675151766288,1.7653443158761981,0.15608675151766288,2.4926341625681743,2.0676207115959073,0.013913248482337137,0.43892669945460433,Positive
0.0,0.0,0.008887949120870901,0.0,0.0,1.0311131081181493,1.5822262162362988,0.0,0.0,0.0,0.0,0.0,1.804456661428678,1.8488964070330327,0.8088826629257697,0.774441860082395,Positive
0.0,0.0,0.0,0.18863723403828686,0.0,0.5931861701914343,1.2271609042464309,0.0,0.0,0.0,1.2239811170024337,0.0009085106411420885,0.7828454787010061,1.228069414887573,1.2278422872272876,0.7848896276435758,Positive
0.0,0.0,0.0,0.0,0.0,0.2449160792628178,1.5809913722129034,0.1250635298363325,0.1250635298363325,0.1250635298363325,1.390569411393209,0.1250635298363325,0.08620235262275061,1.84675137311511,1.7605490204923595,0.0,Positive
0.5242165712731165,0.0,0.0,0.3474558664556351,0.2927443190226494,0.6078325861113791,0.0,0.0,0.0,0.0,0.0,0.0,0.15212011128697076,0.0,2.969151955485212,3.1212720667721823,Positive
0.0,0.0,0.0,0.0,0.0,1.6948953108031037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6948953108031037,1.6948953108031037,0.0,Positive
0.41657337365528263,0.0,0.0,0.9640309595813005,0.18493003024146198,0.8785114544926818,0.00835665658617934,0.0,0.0,0.0,0.0,0.0,0.0,0.8558291009016236,1.6216433434138207,0.7646204344284573,Positive
0.26266700376993013,0.0,0.817235154710619,0.0,0.25,0.5797284075470344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5946659924601397,1.6881477735889665,1.0937533735817924,Positive
0.0,0.0,0.0,0.0992372329680084,0.0,0.0,1.2841231160624755,0.0,1.2841231160624755,0.0,0.0,0.0,0.9928228343169005,1.4572522497892355,0.6925165349070408,0.8196937005901404,Positive
0.0,0.0,0.0,0.31969912565175584,0.0,1.539774344238817,1.7236013414885765,0.0,0.0,0.0,0.3356840819343436,0.0,0.47954868847763377,1.7236013414885765,0.31969912565175584,0.46356373219504593,Positive
0.0,0.0,0.0,0.08078264574215552,0.041887297792228786,0.5480322006307918,0.08975849526906168,0.0,0.09110465205007327,0.09110465205007327,0.09110465205007327,0.0,0.17086314731913493,0.7359033981076246,1.4167665454267597,0.8966055422728008,Positive
0.0,0.0,0.0,0.3049862276348291,0.0,1.0650413170955129,1.3940434454313624,0.0542944786903613,0.48656566932208,0.47936334051621576,0.4250688618258545,0.0542944786903613,0.989473519437583,1.6727976711941357,1.8360942782203467,1.152770126463794,Positive
0.0,0.0,0.29233073152742944,0.03195493233426944,0.2969925475503962,0.5117292410375086,0.026315826628221888,0.0,0.015037615216126793,0.0,0.0,0.0,0.0,1.1143608942939525,1.953684173371778,0.8474435771758098,Positive
0.0,0.0,1.1202647333646605,0.0,0.0,0.539416691079321,0.2980631180989197,0.0,0.0,0.0,0.0,0.0,1.8648803476001543,1.037586001030247,0.29297038679475296,1.1202647333646605,Positive
0.0,0.0,0.34143482911922707,0.02217506521870094,0.2371075202216855,0.5653587072798067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1328924797783146,1.9707174145596136,0.8473092355901665,Positive
0.0,0.0,0.0,0.0,0.0,0.9440986743323388,0.12745888569485883,0.0,0.0,0.0,0.0,0.0,1.2755941642711441,1.271045624366336,0.9440986743323388,0.9486472142371469,Positive
0.0,0.0,0.0,0.0,0.3091362929036685,0.5564453272266034,0.3356336894382687,0.015177948350065973,0.0,0.015177948350065973,0.0,0.015177948350065973,0.015177948350065973,0.9072569650149381,2.0928949486811295,0.9171050513188705,Positive
0.0,0.0,0.0,0.0,0.0,0.43419815930671346,1.2706388600803151,0.0,0.0,0.0,0.10039112356796503,0.0,0.780156449427186,1.4828552768040613,0.7026988273768753,0.0,Positive
0.0,0.0,0.0,0.13005777254163406,0.0,1.8247976177610372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7641039905749414,1.8941617631165752,0.06936414535553817,Positive
0.0,0.0,0.4660263020199651,0.0,0.0,0.07872534185628276,1.452268082638726,0.0,1.452268082638726,0.0,0.0,0.0,0.15205260403993012,1.5309934244950087,2.091490136742513,0.7125493162874345,Positive
0.0,0.0,0.0,0.03564108424114601,0.1485045176714417,1.5423927717256931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5423927717256931,1.7324785543451386,0.1900857826194454,Positive
0.0,0.0,0.0009223547732327697,0.19891487673737324,0.0009766109363640862,0.19891487673737324,1.5121871125090873,0.21880636441111054,1.5227670643196984,0.42766698498535244,0.0,0.21880636441111054,0.4197829753474746,2.1002712808156567,1.881302147915152,0.20075958628383875,Positive
0.0,0.0,0.0,0.4428576622303644,0.23065503241164811,1.2128576622303644,0.36607162333638665,0.0,0.35059564926570513,0.0,0.0,0.0,1.0532139611060223,1.3021432466727734,0.41017814943782893,0.760951948141363,Positive
0.0,0.0,0.0,0.0,0.0,1.9713249622762918,0.5353206898038744,0.0,0.011451049795294826,0.0,0.0,0.0,1.33,2.5166456520801663,1.181903298124539,0.0019663418840405256,Positive
0.0,0.0,0.0,0.0,0.0,0.2881664596212531,1.3785043479536854,0.0,0.027503105681203746,0.0,0.0,0.027503105681203746,0.938022360904667,1.532509317043611,0.5944869561389442,0.0,Positive
0.09858755793000529,0.0,0.0,0.1553500912836447,0.0,2.4723249543581773,0.08414997893454353,0.0,0.0,0.0,0.0,0.0,0.16829995786908705,0.08414997893454353,2.6480499929781813,2.73921247015727,Positive
0.0,0.0,0.0,0.37039140269772103,0.14039140269772105,1.6270535747198396,0.213394932100536,0.0,0.213394932100536,0.0,0.0,0.0,1.2009894117915552,1.3694590950288204,0.5115303167627347,0.7080782805395442,Positive
0.714800673052743,0.0,0.9033431730324628,0.09894115387423405,0.3719869230831631,0.46877451921906915,0.1595359615213014,0.0,0.0,0.0,0.0,0.0,1.2078464422616721,0.36983336534483513,0.3669542307910709,1.3231470192799095,Positive
0.08791627138132888,0.0,0.0,0.16384396030156745,0.0,1.808277826780136,0.15009514615758082,0.0,0.0,0.0,0.0,0.0,0.6438629895330836,0.15009514615758082,1.7421027578501873,2.239866795379387,Positive
0.0,0.0,0.0,0.0,0.0,2.100225316205101,0.24993490865185977,0.0,0.0,0.0,0.0,0.0,0.49986981730371954,0.24993490865185977,1.8504055691691816,2.1003454848478214,Positive
0.16744277258200047,0.0,0.0,0.06306286240101316,0.09350700287046781,0.40612572480202636,0.0,0.0,0.0,0.0,0.0,0.0,0.043491629242078056,0.21911171906109075,2.5743799101809874,2.3909344018240786,Positive
0.12237868172801997,0.0,0.0,0.08201184348443334,1.2130887745042758,0.735692275920631,0.0,0.0,0.0,0.0,0.0,0.0,1.3878461379603155,0.7268520080735577,1.7336804324361976,2.3946745623229555,Positive
0.19768380135359492,0.0,0.1446323972928102,0.1704596110950977,0.9153676027071899,0.611930021923857,0.1704596110950977,0.0,0.0,0.0,0.0,0.0,1.2252388771330072,0.7941174949960794,1.9037131751026148,2.3348345572395424,Positive
0.6624157304360861,0.0,0.6499530734538663,0.5065300726333509,0.44743489749279336,0.16884335754445035,0.0,0.27859153994834307,0.0,0.27859153994834307,0.0,0.27859153994834307,0.16884335754445035,0.5318565762650185,2.0293469927366647,1.6663337740160968,Positive
0.0,0.0,0.0,0.04208360081813851,0.0,0.14771941087079515,0.1287283798946867,0.0,0.0,0.0,0.0,0.0,0.1277850736411506,0.27644779076548187,0.1262508024544155,0.04208360081813851,Positive
0.0,0.0,0.1465781581544713,0.2500450933223334,0.0,0.8545340717116208,0.2414228487250116,0.0,0.0,0.0,0.2414228487250116,0.0,1.3816883742615977,1.0127555108053563,0.39622244597321843,0.5251102161071263,Positive
0.0,0.0,0.0,0.0,0.0,0.0,1.1904770148765693,0.0,0.0,0.0,1.1904770148765693,0.0,0.13754495522496513,1.3280219701015343,1.839640358200279,0.6403908657112272,Positive
0.1540954086235432,0.0,0.0,0.0,0.0,0.1386858677611889,0.0,0.15568256810392386,0.09245724517412593,0.335460544831391,0.0,0.335460544831391,0.06322532292979795,0.335460544831391,2.339897992061927,0.8858355800110338,Positive
0.0,0.0,0.08991783700542498,1.0690231732867193,0.0,1.8195800558055055,1.1996165726919832,0.0,0.0007120792863167935,0.0,0.0,0.0,2.3498082863459917,1.1996165726919832,0.0,1.1601825844323888,Positive
0.0,0.0,0.0,0.0,0.5841789477518551,0.0,0.18567157910074206,0.0,0.18567157910074206,0.0,0.0,0.0,1.7562046617253446,0.18567157910074206,0.32556496257582157,1.8927291730254505,Positive
0.0,0.0,1.1257322868811703,0.0,0.9190375765695526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21740587034203096,0.0,1.5241005806536485,1.7415064509956797,Positive
0.0,0.0,0.0,0.15264621557600608,0.0,1.0775421613336549,0.04083243393880927,0.0,0.0,0.0,0.0,0.0,0.013270541030113011,1.0877502698183572,1.4189594575764883,0.37204162169694044,Positive
0.0,0.0,0.0,0.0,0.0,0.3888679303888877,1.559897084580808,0.0,0.12879196161255435,0.0,0.0,0.12879196161255435,1.8341386922582972,1.9028277384516594,0.1747292381305906,0.10604019193722825,Positive
0.0,0.0,0.0,0.6759290433347502,0.0,0.73747394180774,0.06864301444491677,0.0,0.0,0.0,0.0,0.0,0.7243215072224584,0.06864301444491677,1.0001252752786043,1.655803768056146,Positive
0.0051723723528361125,0.0,0.0051723723528361125,0.0029840609727900644,0.0051723723528361125,0.28537130975102215,0.0029840609727900644,0.0,0.0,0.0,0.0,0.0,0.0029840609727900644,0.28835537072381223,2.4771617463346964,2.1819893739818603,Positive
0.5228189886822534,0.0,0.5539367043924889,0.0,0.03590505658873331,0.3864886138505156,0.34728985152319547,0.0,0.0,0.0,0.0,0.0,0.20888228428976446,0.733778465373711,1.5539367043924888,1.13,Positive
0.11185802069298374,0.0,0.0,0.0,0.11185802069298374,0.38950525551008497,1.4284780886188588,0.0,0.0,0.0,0.0,0.0,0.18456573414342317,1.5403361093118426,1.7959478493021899,0.4401774741337703,Positive
0.0,0.0,0.1421134790931564,0.3710567395465782,0.0,0.576080154962074,0.10998438972300284,0.0,0.10998438972300284,0.0,0.0,0.0,0.6144716302267109,0.8844716302267109,1.0976418488664454,0.685528369773289,Positive
0.3197752411114907,0.0,0.20584262451457686,0.1597752411114907,0.02719095652829967,0.7912359525694682,0.046966197639790375,0.0,0.0,0.0,0.0,0.0,0.20213476680617234,1.3552809486106365,1.6314607114579773,0.47955048222298136,Positive
0.1938460069053951,0.0,0.1938460069053951,0.0,0.7386339317133153,0.3996580053708628,0.0,0.0,0.0,0.0,0.0,0.0,1.4693160107417258,0.3996580053708628,0.3996580053708628,1.5070940007672662,Positive
0.0,0.0,0.0,0.09770124291538708,0.0,0.22018576269112652,0.9349071186544368,0.09018576269112653,1.3927941242609503,0.4734752541284143,0.4734752541284143,0.09018576269112653,0.5480727682976402,1.7031656496432035,1.0749071186544368,0.0,Positive
0.0,0.0,0.0,0.040501449982986826,0.05351977319180401,1.7204435803905616,0.9107521749744802,0.0,0.0,0.0,0.0,0.0,0.08244938032250887,1.6805689428863082,2.580568942886308,1.752266148234337,Positive
0.0,0.0,0.0,0.0,0.0,1.831446135393031,0.42214582432644715,0.0,0.0,0.0,0.0,0.0,1.299475233299938,2.3734811198397017,1.202209906680025,0.12820402014026097,Positive
1.3750499663220208,0.0,1.295592435766183,0.0,0.0,0.0021698777766483704,0.0,0.0,0.0,0.0,0.0,0.0,0.004407564233817002,0.0021698777766483704,2.074032836114217,2.076270522571386,Positive
0.13509785871808927,0.0,0.13509785871808927,0.19895704695817618,0.9702482580662777,0.027014317680607955,0.0,0.0,0.0,0.0,0.0,0.0,2.5580835410374814,0.019295941200434253,0.1814081175991315,2.7140549056762655,Positive
0.0,0.0,0.4207297907594487,0.1367281059275062,0.0,0.1367281059275062,1.4702245510029073,0.0,1.4205052397565414,0.0,0.0,0.0,0.24790699869276947,1.4702245510029073,2.1122052768086843,0.8898877244985464,Positive
0.0,0.0,0.0,0.0,0.0,1.6386257290444401,0.28215292656651136,0.0,0.0,0.0,0.0,0.0,1.2598546018584467,2.1833020889205437,1.2180581592566213,0.29461067219452425,Positive
0.374340827462031,0.0,0.0,0.0,0.3786160258956999,1.1935852068655077,1.1,0.0,0.0,0.0,0.0,0.0,1.7593716464922233,1.2901889051491309,0.8612567070155536,1.0883038446258004,Positive
0.0,0.0,0.0,0.0,0.0,0.0,1.057775289601415,0.0,0.0,0.0,0.8291782683588264,0.0,0.21619900708086293,1.153325868804245,1.7787255378311992,0.8379485933645558,Positive
0.0,0.0,0.0,0.12761565354894477,0.0,1.223996436226392,0.9252313070978896,0.0,0.0,0.0,0.0,0.0,0.2796227810961608,2.2106690425157387,2.0622811322910755,0.12761565354894477,Positive
0.0,0.0,0.0,0.058172792685243876,0.03803605675573638,0.5890863963426219,0.0,0.0,0.10091360365737806,0.10091360365737806,0.10091360365737806,0.0,0.13118707551639305,0.6977625848967214,1.2449782260754128,0.6784027166950845,Positive
0.0,0.0,0.0,0.10146240465521132,0.0,0.09707519068957735,2.241480954103399,0.0,0.0,0.0,0.0,0.0,0.06764160310347421,2.3385561447929764,2.077604504207099,0.16910400775868553,Positive
0.0,0.0,0.0,0.0,0.2411251370348972,2.2722322407392124,0.07776775926078769,0.0,0.0,0.0,0.0,0.0,0.15553551852157538,0.07776775926078769,2.435589618513322,2.51335737777411,Positive
0.0,0.0,0.0,0.3400926710171514,0.0,2.2368030858875154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2546563646430005,2.702146721244515,0.447490356601515,Positive
0.0,0.0,0.0,0.0,0.2440580115182585,0.6954683327544875,0.45952634427274597,0.0,0.05952634427274598,0.0,0.0,0.0,0.2966737639636887,1.1466737639636888,1.1426263983909632,0.4019052688545492,Positive
