@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class {Angry,Sad,Happy,Disgust,Neutral,Fear}

@data
0.18,0,0.92,0,1.23,0,0,0,0,0,0,0,1.42,0,0.92,2.34,Angry
0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0.22,1.98,Disgust
0.22,0,0.38,0,2.18,0,0,0,0,0,0,0,2.12,0,0.55,2.67,Fear
0,0,0,0.07,0,0.07,0,0,0,0,0,0,2.38,0.05,0.12,2.45,Happy
0,0,0,0,1.44,0,0.32,0,0.32,0,0,0,0.52,0.32,1.23,1.44,Neutral
0,0,0,0,1.72,0,0,0,0,0,0,0,1.72,0,0,1.72,Sad
0.18,0,0,0,3.64,0,0,0,0,0,0,0,4.13,0,0.4,4.53,Angry
0.25,0,0.25,1.05,0,0.32,0,0,0,0,0,0,1.48,0.32,0,1.17,Disgust
0,0,0,0,1.78,0,0,0,0,0,0,0,3.89,0,0.35,4.24,Fear
0,0,0,0.08,0.73,0,0.32,0,0.08,0,0,0,0.73,0.39,0.48,0.97,Happy
0,0,0,0,1.77,0.22,0,0,0,0,0,0,1.57,0.22,0.58,1.94,Neutral
0,0,0,0,1.67,0.18,0,0,0,0,0,0,3.01,0.18,0.37,3.19,Sad
0,0,0.14,0,2.17,0,0.15,0,0,0,0,0,3.75,0.15,1.24,4.84,Angry
0.17,0,0,0.15,1.2,0.23,0,0,0,0,0,0,1.87,0.23,0.55,2.18,Disgust
0.15,0,0,0.17,0.36,0,0.42,0,0.42,0,0,0,1.97,0.42,0.58,2.14,Fear
0.22,0,0.22,0,0.48,0.42,0,0,0,0,0,0,1.51,0.42,0.42,1.51,Happy
0.1,0,0,0,1.48,0,0,0,0,0,0,0,2.18,0,0.43,2.61,Neutral
0,0.12,0.77,1.37,1.2,0.2,0,0,0,0,0,0,4.3,0.2,0.82,4.92,Sad
0.15,0,0,0,2.51,0,0,0,0,0,0,0,2.9,0,0,2.95,Angry
0,0,0.13,0.66,0.8,0,0,0,0,0,0,0,2.54,0,0,2.72,Disgust
0,0,0,0,1.75,0.17,0,0,0,0,0,0,1.88,0.17,0.17,1.88,Fear
0,0,0.42,0,0,0.22,0,0,0,0,0,0,0.65,0.22,0.92,1.35,Happy
0.15,0,0,0.2,0.92,0.2,0,0,0,0,0,0,2.0,0.2,0.2,2.0,Neutral
0,0,0,1.1,0.81,0,0,0,0,0,0,0,3.9,0,0.45,4.35,Sad
4.26,0,0.39,0,0.39,0.17,0,0,0,0,0,0,4.82,0,0.17,0.39,Angry
0,0,0.55,0.2,0.94,0.42,0,0,0,0,0,0,2.18,0.2,0.62,2.6,Disgust
0,0,0.92,0,0,0,0,0,0,0,0,0,2.32,0.27,0.27,2.17,Fear
0.35,0,1.67,0,1.67,0.33,0,0,0,0,0,0,2.02,0.33,0.45,2.13,Happy
0.48,0,1.31,0,1.48,0,0,0,0,0,0,0,1.79,0,0.42,2.21,Neutral
0,0,0.95,0.18,1.45,0.15,0,0,0,0,0,0,2.1,0.12,0.67,2.65,Sad
