@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class {Angry,Sad,Happy,Disgust,Neutral,Fear}

@data
0,0,0.17,1.96,0,0,0,0,0,0,0,0,1.6,0,0.53,2.12,Neutral
0,0,0,0.15,1.18,1.13,0,0,0,0,0,0,1.2,1.13,2.25,2.32,Sad
0,0,0,0.68,2.27,0.37,0,0,0,0,0,0.07,2.65,0.34,0.88,3.19,Angry
0,0,0,0.48,0,1.62,0,0,0,0,0,0,0,1.62,0.6,0.48,Disgust
0,0,0,1.57,0,1.25,0.23,0,0,0,0,0,1.0,0.62,0.87,0.89,Fear
0,0,0,0,0,1.25,0,0,0,0,0,0,1.18,1.8,1.25,0.63,Happy
0.07,0,0,0.36,0,1.08,0,0,0,0,0,0,0.92,1.08,1.45,1.28,Neutral
0,0,0,3.0,0,1.73,0.02,0,0.02,0,0,0,1.7,0.95,2.85,4.23,Sad
0,0,0,0.75,0,2.03,0,0,0,0,0,0,1.65,1.12,1.12,1.65,Angry
0,0,0.74,0,0.38,0.95,0,0,0,0,0,0,2.6,0.95,0.28,1.93,Disgust
0.17,0,0.17,1.03,0.08,0.32,0.3,0,0,0,0,0,1.43,0.62,0.47,1.28,Fear
0.49,0,0.49,0.36,0.43,0.36,0,0,0,0,0,0,0.78,0,0.57,1.78,Happy
0,0,0,0.88,0,1.93,0,0,0,0,0,0,1.55,1.93,1.27,0.88,Neutral
0,0,0,1.38,0,1.25,0,0,0,0,0,0,1.53,0.83,1.72,2.41,Sad
0.12,0,0.3,0.37,2.85,0,0,0,0,0,0,0,2.92,0,0,2.85,Angry
0,0,0,0.78,0,1.32,0,0,0,0,0,0,0.52,1.32,2.1,1.47,Disgust
0,0,0,2.0,0,0,0,0,0,0,0,0,0.25,0,2.0,2.25,Fear
0,0,0.08,0,0,0.88,1.28,0,0,0,0,0,0.88,1.28,1.28,0.97,Happy
0.65,0,0.33,0.07,0.27,0.79,0.07,0,0,0,0,0,1.53,0.77,0.55,1.32,Neutral
0.17,0,0.17,2.38,0,0.33,0,0,0,0,0,0,0.48,0,2.4,2.88,Sad
