@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class {Angry,Sad,Happy,Disgust,Neutral,Fear}

@data
0.11,0,0.42,0,0,0,0,0,0,0,0,0,1.03,0,0.48,1.52,Disgust
0.38,0,0.14,0.32,0,0,1.02,0,0,0,0,0,1.56,1.02,2.68,3.69,Fear
0,0,0,0.37,0.29,0,0.49,0,0.49,0,0,0,0.51,0.49,1.35,1.37,Happy
0.16,0,0.37,0.16,0,0.47,0.21,0,0.21,0,0,0,1.17,0.67,1.92,2.41,Neutral
0,0,0.12,0.18,0.27,0.41,0.65,0,0.19,0,0,0,1.09,1.37,3.02,2.73,Sad
0,0,0,0,0,0.6,0.57,0,0,0,0,0,1.19,1.17,1.13,1.15,Angry
0,0,0,0.59,0,0,0,0,0,0,0,0,0.87,0,0.74,1.61,Disgust
0.27,0,0.16,0.42,0,0.32,0.48,0,0.71,0.22,0.22,0,1.18,1.02,1.74,1.9,Fear
0,0,0,0.26,0,0,1.55,0,1.55,0,0,0,0.56,1.55,0,0.56,Happy
0.12,0,0.12,0.77,0.08,0.87,0.02,0,0,0,0,0,1.46,1.13,1.61,1.95,Neutral
0.15,0,0.15,0,0.42,0,0.44,0,0,0,0,0,0.57,0.44,0.86,1.12,Sad
0.19,0,0.46,0.98,0.92,0.66,0.37,0,0,0,0,0,1.99,1.37,1.47,2.09,Angry
0,0,0,1.37,0,1.14,0.98,0,0.5,0,0,0,3.27,1.89,0.62,2.0,Disgust
0,0.08,0.15,0,0.31,0.12,0.29,0,0.29,0,0,0,1.15,0.72,0.62,1.34,Fear
0.38,0,0.12,0,0.52,0.84,0,0,0,0,0,0,0.52,0.84,1.73,1.41,Happy
0,0,0.25,0,0.17,0.23,0.52,0,0,0,0,0,1.19,0.75,0.71,1.23,Neutral
0.17,0,0.28,1.69,0.93,0.89,0.2,0,0.2,0,0,0,2.77,0.91,1.57,3.44,Sad
0,0,0.25,0.54,0.52,0.27,0,0,0,0,0,0,0.91,0,0.27,0.52,Angry
0.32,0,0,0.56,0,0.84,0.57,0,0,0,0,0,2.62,1.42,0.3,1.51,Disgust
0.44,0,0.1,0.52,0,0.95,0,0,0,0,0,0,1.73,0.85,1.16,2.04,Fear
0.44,0,0.31,0,0.33,0,1.28,0,0.67,0,0,0,1.93,1.28,1.2,1.85,Happy
0.76,0,0.6,0.27,0.37,1.14,0,0,0,0,0,0,1.31,0.93,1.24,1.62,Neutral
0,0,0.46,0,0.48,0.08,0.96,0,0.4,0,0,0,1.22,1.04,1.91,2.09,Sad
